Ticker,Model,Month-Year,Index,Actual,Prediction,Prob_Class_0,Prob_Class_1,Correct
GAS,svm,2024-12-01,25,1,1,0.9857349582,0.0142650418,1
GAS,svm,2025-01-01,26,1,1,0.9857351062,0.0142648938,1
GAS,svm,2025-02-01,27,1,1,0.9857351949,0.0142648051,1
GAS,svm,2025-03-01,28,0,1,0.9857353651,0.0142646349,0
GDT,logistic_regression,2022-11-01,0,1,1,1.81674e-05,0.9999818326,1
GDT,logistic_regression,2022-12-01,1,1,1,2.01186e-05,0.9999798814,1
GDT,logistic_regression,2023-01-01,2,1,1,2.42089e-05,0.9999757911,1
GDT,logistic_regression,2023-02-01,3,1,1,1.62281e-05,0.9999837719,1
GDT,logistic_regression,2023-03-01,4,1,1,1.46577e-05,0.9999853423,1
GDT,logistic_regression,2023-04-01,5,1,1,2.3496e-06,0.9999976504,1
GDT,logistic_regression,2023-05-01,6,1,1,1.1861e-06,0.9999988139,1
GDT,logistic_regression,2023-06-01,7,1,1,1.0146e-06,0.9999989854,1
GDT,logistic_regression,2023-07-01,8,1,1,1.1879e-06,0.9999988121,1
GDT,logistic_regression,2023-08-01,9,1,1,1.656e-06,0.999998344,1
GDT,logistic_regression,2023-09-01,10,1,1,1.3212e-06,0.9999986788,1
GDT,logistic_regression,2023-10-01,11,1,1,1.4324e-06,0.9999985676,1
GDT,logistic_regression,2023-11-01,12,1,1,2.3024e-06,0.9999976976,1
GDT,logistic_regression,2023-12-01,13,1,1,4.9802e-06,0.9999950198,1
GDT,logistic_regression,2024-01-01,14,1,1,1.02911e-05,0.9999897089,1
GDT,logistic_regression,2024-02-01,15,1,1,1.3631e-05,0.999986369,1
GDT,logistic_regression,2024-03-01,16,1,1,2.36379e-05,0.9999763621,1
GDT,logistic_regression,2024-04-01,17,1,1,3.14278e-05,0.9999685722,1
GDT,logistic_regression,2024-05-01,18,1,1,2.26556e-05,0.9999773444,1
GDT,logistic_regression,2024-06-01,19,1,1,1.6045e-06,0.9999983955,1
GDT,logistic_regression,2024-07-01,20,1,1,1.275e-07,0.9999998725,1
GDT,logistic_regression,2024-08-01,21,1,1,1.101e-07,0.9999998899,1
GDT,logistic_regression,2024-09-01,22,1,1,6.205e-07,0.9999993795,1
GDT,logistic_regression,2024-10-01,23,1,1,1.4617e-06,0.9999985383,1
GDT,logistic_regression,2024-11-01,24,1,1,3.1119e-06,0.9999968881,1
GDT,logistic_regression,2024-12-01,25,1,1,7.4086e-06,0.9999925914,1
GDT,logistic_regression,2025-01-01,26,1,1,1.26018e-05,0.9999873982,1
GDT,logistic_regression,2025-02-01,27,1,1,4.5227e-06,0.9999954773,1
GDT,logistic_regression,2025-03-01,28,0,1,1.6749e-06,0.9999983251,0
GDW,logistic_regression,2022-11-01,0,1,1,0.0767198207,0.9232801793,1
GDW,logistic_regression,2022-12-01,1,1,1,0.0971083882,0.9028916118,1
GDW,logistic_regression,2023-01-01,2,1,1,0.1040989697,0.8959010303,1
GDW,logistic_regression,2023-02-01,3,1,1,0.1006834492,0.8993165508,1
GDW,logistic_regression,2023-03-01,4,1,1,0.1034194264,0.8965805736,1
GDW,logistic_regression,2023-04-01,5,1,1,0.0929833665,0.9070166335,1
GDW,logistic_regression,2023-05-01,6,1,1,0.0913119535,0.9086880465,1
GDW,logistic_regression,2023-06-01,7,1,1,0.0927703728,0.9072296272,1
GDW,logistic_regression,2023-07-01,8,1,1,0.0748678579,0.9251321421,1
GDW,logistic_regression,2023-08-01,9,1,1,0.0635613288,0.9364386712,1
GDW,logistic_regression,2023-09-01,10,1,1,0.0547930591,0.9452069409,1
GDW,logistic_regression,2023-10-01,11,1,1,0.047703389,0.952296611,1
GDW,logistic_regression,2023-11-01,12,1,1,0.0489947771,0.9510052229,1
GDW,logistic_regression,2023-12-01,13,1,1,0.0500398011,0.9499601989,1
GDW,logistic_regression,2024-01-01,14,1,1,0.0514631981,0.9485368019,1
GDW,logistic_regression,2024-02-01,15,1,1,0.054166301,0.945833699,1
GDW,logistic_regression,2024-03-01,16,1,1,0.059081482,0.940918518,1
GDW,logistic_regression,2024-04-01,17,1,1,0.0648685128,0.9351314872,1
GDW,logistic_regression,2024-05-01,18,1,1,0.0707027381,0.9292972619,1
GDW,logistic_regression,2024-06-01,19,1,1,0.0776107555,0.9223892445,1
GDW,logistic_regression,2024-07-01,20,1,1,0.0690124904,0.9309875096,1
GDW,logistic_regression,2024-08-01,21,1,1,0.0606978557,0.9393021443,1
GDW,logistic_regression,2024-09-01,22,1,1,0.0543258344,0.9456741656,1
GDW,logistic_regression,2024-10-01,23,1,1,0.0478921037,0.9521078963,1
GDW,logistic_regression,2024-11-01,24,1,1,0.0480738122,0.9519261878,1
GDW,logistic_regression,2024-12-01,25,1,1,0.0497961175,0.9502038825,1
GDW,logistic_regression,2025-01-01,26,1,1,0.0496632688,0.9503367312,1
GDW,logistic_regression,2025-02-01,27,1,1,0.0487110402,0.9512889598,1
GDW,logistic_regression,2025-03-01,28,0,1,0.0452386554,0.9547613446,0
GER,svm,2022-11-01,0,1,1,0.0,1.0,1
GER,svm,2022-12-01,1,1,1,0.0,1.0,1
GER,svm,2023-01-01,2,1,1,0.0,1.0,1
GER,svm,2023-02-01,3,1,1,0.0,1.0,1
GER,svm,2023-03-01,4,1,1,0.0,1.0,1
GER,svm,2023-04-01,5,1,1,0.0,1.0,1
GER,svm,2023-05-01,6,1,1,0.0,1.0,1
GER,svm,2023-06-01,7,1,1,0.0,1.0,1
GER,svm,2023-07-01,8,1,1,0.0,1.0,1
GER,svm,2023-08-01,9,1,1,0.0,1.0,1
GER,svm,2023-09-01,10,1,1,0.0,1.0,1
GER,svm,2023-10-01,11,1,1,0.0,1.0,1
GER,svm,2023-11-01,12,1,1,0.0,1.0,1
GER,svm,2023-12-01,13,1,1,0.0,1.0,1
GER,svm,2024-01-01,14,1,1,0.0,1.0,1
GER,svm,2024-02-01,15,1,1,0.0,1.0,1
GER,svm,2024-03-01,16,1,1,0.0,1.0,1
GER,svm,2024-04-01,17,1,1,0.0,1.0,1
GER,svm,2024-05-01,18,1,1,0.0,1.0,1
GER,svm,2024-06-01,19,1,1,0.0,1.0,1
GER,svm,2024-07-01,20,1,1,0.0,1.0,1
GER,svm,2024-08-01,21,1,1,0.0,1.0,1
GER,svm,2024-09-01,22,1,1,0.0,1.0,1
GER,svm,2024-10-01,23,1,1,0.0,1.0,1
GER,svm,2024-11-01,24,1,1,0.0,1.0,1
GER,svm,2024-12-01,25,1,1,0.0,1.0,1
GER,svm,2025-01-01,26,1,1,0.0,1.0,1
GER,svm,2025-02-01,27,1,1,0.0,1.0,1
GER,svm,2025-03-01,28,0,1,0.0,1.0,0
GGG,svm,2022-11-01,0,1,0,0.9999629668,3.70332e-05,0
GGG,svm,2022-12-01,1,1,0,0.9999411619,5.88381e-05,0
GGG,svm,2023-01-01,2,1,0,0.9999278137,7.21863e-05,0
GGG,svm,2023-02-01,3,1,0,0.9999036025,9.63975e-05,0
GGG,svm,2023-03-01,4,1,0,0.9997932695,0.0002067305,0
GGG,svm,2023-04-01,5,1,0,0.9997845999,0.0002154001,0
GGG,svm,2023-05-01,6,1,0,0.9997841509,0.0002158491,0
GGG,svm,2023-06-01,7,1,0,0.9998427448,0.0001572552,0
GGG,svm,2023-07-01,8,1,0,0.9999018162,9.81838e-05,0
GGG,svm,2023-08-01,9,1,0,0.9999239632,7.60368e-05,0
GGG,svm,2023-09-01,10,1,0,0.999927848,7.2152e-05,0
GGG,svm,2023-10-01,11,1,0,0.9999067583,9.32417e-05,0
GGG,svm,2023-11-01,12,1,0,0.9998806744,0.0001193256,0
GGG,svm,2023-12-01,13,1,0,0.9998687177,0.0001312823,0
GGG,svm,2024-01-01,14,1,0,0.9998549959,0.0001450041,0
GGG,svm,2024-02-01,15,1,0,0.9998825019,0.0001174981,0
GGG,svm,2024-03-01,16,1,0,0.9999229032,7.70968e-05,0
GGG,svm,2024-04-01,17,1,0,0.9999414822,5.85178e-05,0
GGG,svm,2024-05-01,18,1,0,0.999907716,9.2284e-05,0
GGG,svm,2024-06-01,19,1,0,0.9998134061,0.0001865939,0
GGG,svm,2024-07-01,20,1,0,0.9997055843,0.0002944157,0
GGG,svm,2024-08-01,21,1,0,0.9996354968,0.0003645032,0
GGG,svm,2024-09-01,22,1,0,0.9995292143,0.0004707857,0
GGG,svm,2024-10-01,23,1,0,0.9992770409,0.0007229591,0
GGG,svm,2024-11-01,24,1,0,0.999079131,0.000920869,0
GGG,svm,2024-12-01,25,1,0,0.9986621968,0.0013378032,0
GGG,svm,2025-01-01,26,1,0,0.9983736442,0.0016263558,0
GGG,svm,2025-02-01,27,1,0,0.9981457099,0.0018542901,0
GGG,svm,2025-03-01,28,0,0,0.9984964831,0.0015035169,1
GHC,svm,2022-11-01,0,0,1,3.72e-08,0.9999999628,0
GHC,svm,2022-12-01,1,0,1,2.601e-07,0.9999997399,0
GHC,svm,2023-01-01,2,1,1,0.0058685813,0.9941314187,1
GHC,svm,2023-02-01,3,1,1,0.0182853266,0.9817146734,1
GHC,svm,2023-03-01,4,1,1,0.0265451157,0.9734548843,1
GHC,svm,2023-04-01,5,1,1,0.0189797932,0.9810202068,1
GHC,svm,2023-05-01,6,1,1,0.0125561629,0.9874438371,1
GHC,svm,2023-06-01,7,1,1,0.0079428136,0.9920571864,1
GHC,svm,2023-07-01,8,1,1,0.0059165172,0.9940834828,1
GHC,svm,2023-08-01,9,1,1,0.0070320799,0.9929679201,1
GHC,svm,2023-09-01,10,1,1,0.0117531156,0.9882468844,1
GHC,svm,2023-10-01,11,1,1,0.0055604467,0.9944395533,1
GHC,svm,2023-11-01,12,1,1,4.0736e-06,0.9999959264,1
GHC,svm,2023-12-01,13,1,1,1.891e-07,0.9999998109,1
GHC,svm,2024-01-01,14,1,1,4.939e-07,0.9999995061,1
GHC,svm,2024-02-01,15,1,1,7.188e-06,0.999992812,1
GHC,svm,2024-03-01,16,1,1,0.0062555523,0.9937444477,1
GHC,svm,2024-04-01,17,1,1,0.030208504,0.969791496,1
GHC,svm,2024-05-01,18,0,1,0.0464050722,0.9535949278,0
GHC,svm,2024-06-01,19,0,1,0.0466613848,0.9533386152,0
GHC,svm,2024-07-01,20,0,1,0.0115645414,0.9884354586,0
GHC,svm,2024-08-01,21,0,1,5.39e-08,0.9999999461,0
GHC,svm,2024-09-01,22,0,1,2e-10,0.9999999998,0
GHC,svm,2024-10-01,23,0,1,6.7e-09,0.9999999933,0
GHC,svm,2024-11-01,24,0,1,3.138e-07,0.9999996862,0
GHC,svm,2024-12-01,25,0,1,3.578e-07,0.9999996422,0
GHC,svm,2025-01-01,26,0,1,2.308e-07,0.9999997692,0
GHC,svm,2025-02-01,27,0,1,4.2185e-06,0.9999957815,0
GHC,svm,2025-03-01,28,0,1,0.0033778863,0.9966221137,0
GIL,svm,2022-11-01,0,0,0,0.9807066428,0.0192933572,1
GIL,svm,2022-12-01,1,0,0,0.9807066428,0.0192933572,1
GIL,svm,2023-01-01,2,0,0,0.9807066428,0.0192933572,1
GIL,svm,2023-02-01,3,0,0,0.9807066428,0.0192933572,1
GIL,svm,2023-03-01,4,0,0,0.9807066428,0.0192933572,1
GIL,svm,2023-04-01,5,0,0,0.9807066428,0.0192933572,1
GIL,svm,2023-05-01,6,0,0,0.9807066428,0.0192933572,1
GIL,svm,2023-06-01,7,0,0,0.9807066428,0.0192933572,1
GIL,svm,2023-07-01,8,0,0,0.9807066428,0.0192933572,1
GIL,svm,2023-08-01,9,0,0,0.9807066428,0.0192933572,1
GIL,svm,2023-09-01,10,0,0,0.9807066428,0.0192933572,1
GIL,svm,2023-10-01,11,0,0,0.9807066428,0.0192933572,1
GIL,svm,2023-11-01,12,0,0,0.9807066428,0.0192933572,1
GIL,svm,2023-12-01,13,0,0,0.9807066428,0.0192933572,1
GIL,svm,2024-01-01,14,0,0,0.9807066428,0.0192933572,1
GIL,svm,2024-02-01,15,1,0,0.9807066428,0.0192933572,0
GIL,svm,2024-03-01,16,0,0,0.9807066428,0.0192933572,1
GIL,svm,2024-04-01,17,0,0,0.9807066428,0.0192933572,1
GIL,svm,2024-05-01,18,0,0,0.9807066428,0.0192933572,1
GIL,svm,2024-06-01,19,0,0,0.9807066428,0.0192933572,1
GIL,svm,2024-07-01,20,0,0,0.9807066428,0.0192933572,1
GIL,svm,2024-08-01,21,0,0,0.9807066428,0.0192933572,1
GIL,svm,2024-09-01,22,1,0,0.9807066428,0.0192933572,0
GIL,svm,2024-10-01,23,1,0,0.9807066428,0.0192933572,0
GIL,svm,2024-11-01,24,1,0,0.9807066428,0.0192933572,0
GIL,svm,2024-12-01,25,1,0,0.9807066428,0.0192933572,0
GIL,svm,2025-01-01,26,1,0,0.9807066428,0.0192933572,0
GIL,svm,2025-02-01,27,1,0,0.9807066428,0.0192933572,0
GIL,svm,2025-03-01,28,0,0,0.9807066428,0.0192933572,1
GLT,transformer,2022-11-01,0,1,0,0.56416583,0.4358341,0
GLT,transformer,2022-12-01,1,1,0,0.5626092,0.43739077,0
GLT,transformer,2023-01-01,2,1,0,0.56590617,0.43409383,0
GLT,transformer,2023-02-01,3,1,0,0.5618492,0.43815082,0
GLT,transformer,2023-03-01,4,1,0,0.5685865,0.43141347,0
GLT,transformer,2023-04-01,5,1,0,0.56712276,0.43287718,0
GLT,transformer,2023-05-01,6,1,0,0.5708169,0.4291831,0
GLT,transformer,2023-06-01,7,1,0,0.57022387,0.42977616,0
GLT,transformer,2023-07-01,8,1,0,0.5511151,0.44888493,0
GLT,transformer,2023-08-01,9,1,0,0.5328102,0.46718973,0
GLT,transformer,2023-09-01,10,1,0,0.5368573,0.46314266,0
GLT,transformer,2023-10-01,11,1,0,0.5488756,0.4511244,0
GLT,transformer,2023-11-01,12,1,0,0.57396257,0.42603737,0
GLT,transformer,2023-12-01,13,1,0,0.56330025,0.43669972,0
GLT,transformer,2024-01-01,14,1,0,0.56604505,0.43395498,0
GLT,transformer,2024-02-01,15,1,0,0.5569152,0.4430848,0
GLT,transformer,2024-03-01,16,1,0,0.55380327,0.44619676,0
GLT,transformer,2024-04-01,17,1,0,0.5491926,0.45080745,0
GLT,transformer,2024-05-01,18,1,0,0.54364413,0.45635587,0
GLT,transformer,2024-06-01,19,1,0,0.551902,0.448098,0
GLT,transformer,2024-07-01,20,1,1,0.49859634,0.5014037,1
GLT,transformer,2024-08-01,21,1,0,0.5128312,0.48716882,0
GLT,transformer,2024-09-01,22,1,0,0.5168756,0.48312432,0
GLT,transformer,2024-10-01,23,1,0,0.51639366,0.4836064,0
GLT,transformer,2024-11-01,24,1,0,0.54507816,0.45492178,0
GLT,transformer,2024-12-01,25,1,0,0.5396029,0.4603971,0
GLT,transformer,2025-01-01,26,1,0,0.54674435,0.45325562,0
GLT,transformer,2025-02-01,27,1,0,0.54869723,0.45130286,0
GLT,transformer,2025-03-01,28,0,0,0.5331777,0.46682233,1
GMC,logistic_regression,2022-11-01,0,1,1,0.0695114537,0.9304885463,1
GMC,logistic_regression,2022-12-01,1,0,1,0.1146520563,0.8853479437,0
GMC,logistic_regression,2023-01-01,2,1,1,0.4451540957,0.5548459043,1
GMC,logistic_regression,2023-02-01,3,0,0,0.7300039305,0.2699960695,1
GMC,logistic_regression,2023-03-01,4,0,0,0.8860624222,0.1139375778,1
GMC,logistic_regression,2023-04-01,5,0,0,0.8352560801,0.1647439199,1
GMC,logistic_regression,2023-05-01,6,0,0,0.5891551942,0.4108448058,1
GMC,logistic_regression,2023-06-01,7,0,1,0.1200726426,0.8799273574,0
GMC,logistic_regression,2023-07-01,8,0,1,0.0072204315,0.9927795685,0
GMC,logistic_regression,2023-08-01,9,0,1,0.001385212,0.998614788,0
GMC,logistic_regression,2023-09-01,10,0,1,0.0008727878,0.9991272122,0
GMC,logistic_regression,2023-10-01,11,0,1,0.0002971408,0.9997028592,0
GMC,logistic_regression,2023-11-01,12,0,1,0.0004790891,0.9995209109,0
GMC,logistic_regression,2023-12-01,13,0,1,0.0006351646,0.9993648354,0
GMC,logistic_regression,2024-01-01,14,0,1,0.0012795618,0.9987204382,0
GMC,logistic_regression,2024-02-01,15,1,1,0.001751288,0.998248712,1
GMC,logistic_regression,2024-03-01,16,1,1,0.0020233128,0.9979766872,1
GMC,logistic_regression,2024-04-01,17,1,1,0.0020766174,0.9979233826,1
GMC,logistic_regression,2024-05-01,18,1,1,0.0018595397,0.9981404603,1
GMC,logistic_regression,2024-06-01,19,1,1,0.0014125877,0.9985874123,1
GMC,logistic_regression,2024-07-01,20,1,1,0.0015361289,0.9984638711,1
GMC,logistic_regression,2024-08-01,21,1,1,0.0012043541,0.9987956459,1
GMC,logistic_regression,2024-09-01,22,1,1,0.0011266262,0.9988733738,1
GMC,logistic_regression,2024-10-01,23,1,1,0.0010128557,0.9989871443,1
GMC,logistic_regression,2024-11-01,24,1,1,0.0010306339,0.9989693661,1
GMC,logistic_regression,2024-12-01,25,1,1,0.0006635366,0.9993364634,1
GMC,logistic_regression,2025-01-01,26,0,1,0.0006867701,0.9993132299,0
GMC,logistic_regression,2025-02-01,27,1,1,0.0036312271,0.9963687729,1
GMC,logistic_regression,2025-03-01,28,0,1,0.0076260373,0.9923739627,0
GMD,svm,2022-11-01,0,1,0,0.9724674867,0.0275325133,0
GMD,svm,2022-12-01,1,1,0,0.9724674867,0.0275325133,0
GMD,svm,2023-01-01,2,1,0,0.9724674867,0.0275325133,0
GMD,svm,2023-02-01,3,1,0,0.9724674867,0.0275325133,0
GMD,svm,2023-03-01,4,1,0,0.9724674867,0.0275325133,0
GMD,svm,2023-04-01,5,1,0,0.9724674867,0.0275325133,0
GMD,svm,2023-05-01,6,1,0,0.9724674867,0.0275325133,0
GMD,svm,2023-06-01,7,1,0,0.9724674867,0.0275325133,0
GMD,svm,2023-07-01,8,1,0,0.9724674867,0.0275325133,0
GMD,svm,2023-08-01,9,1,0,0.9724674867,0.0275325133,0
GMD,svm,2023-09-01,10,1,0,0.9724674867,0.0275325133,0
GMD,svm,2023-10-01,11,1,0,0.9724674867,0.0275325133,0
GMD,svm,2023-11-01,12,1,0,0.9724674867,0.0275325133,0
GMD,svm,2023-12-01,13,1,0,0.9724674867,0.0275325133,0
GMD,svm,2024-01-01,14,1,0,0.9724674867,0.0275325133,0
GMD,svm,2024-02-01,15,0,0,0.9724674867,0.0275325133,1
GMD,svm,2024-03-01,16,0,0,0.9724674867,0.0275325133,1
GMD,svm,2024-04-01,17,0,0,0.9724674867,0.0275325133,1
GMD,svm,2024-05-01,18,0,0,0.9724674867,0.0275325133,1
GMD,svm,2024-06-01,19,0,0,0.9724674867,0.0275325133,1
GMD,svm,2024-07-01,20,0,0,0.9724674867,0.0275325133,1
GMD,svm,2024-08-01,21,0,0,0.9724674867,0.0275325133,1
GMD,svm,2024-09-01,22,1,0,0.9724674867,0.0275325133,0
GMD,svm,2024-10-01,23,1,0,0.9724674867,0.0275325133,0
GMD,svm,2024-11-01,24,1,0,0.9724674867,0.0275325133,0
GMD,svm,2024-12-01,25,1,0,0.9724674867,0.0275325133,0
GMD,svm,2025-01-01,26,1,0,0.9724674867,0.0275325133,0
GMD,svm,2025-02-01,27,1,0,0.9724674867,0.0275325133,0
GMD,svm,2025-03-01,28,0,0,0.9724674867,0.0275325133,1
GMX,lstm,2022-11-01,0,1,1,0.005544969,0.99445504,1
GMX,lstm,2022-12-01,1,1,1,0.006478404,0.99352163,1
GMX,lstm,2023-01-01,2,0,1,0.008524746,0.9914752,0
GMX,lstm,2023-02-01,3,0,1,0.10011533,0.8998847,0
GMX,lstm,2023-03-01,4,1,0,0.9207019,0.079298116,0
GMX,lstm,2023-04-01,5,0,0,0.9889058,0.011094205,1
GMX,lstm,2023-05-01,6,0,0,0.99531,0.0046900427,1
GMX,lstm,2023-06-01,7,0,0,0.9952722,0.0047278423,1
GMX,lstm,2023-07-01,8,0,0,0.9950643,0.0049357107,1
GMX,lstm,2023-08-01,9,0,0,0.99472237,0.005277675,1
GMX,lstm,2023-09-01,10,0,0,0.9924386,0.0075614597,1
GMX,lstm,2023-10-01,11,0,0,0.8258367,0.17416336,1
GMX,lstm,2023-11-01,12,0,1,0.008202801,0.9917972,0
GMX,lstm,2023-12-01,13,0,1,0.0062357723,0.99376416,0
GMX,lstm,2024-01-01,14,0,1,0.0062066833,0.99379325,0
GMX,lstm,2024-02-01,15,0,1,0.006281307,0.99371874,0
GMX,lstm,2024-03-01,16,0,1,0.0057962467,0.99420375,0
GMX,lstm,2024-04-01,17,0,1,0.0051798103,0.9948201,0
GMX,lstm,2024-05-01,18,1,1,0.0053340495,0.994666,1
GMX,lstm,2024-06-01,19,1,1,0.005251458,0.99474853,1
GMX,lstm,2024-07-01,20,1,1,0.0052431272,0.99475694,1
GMX,lstm,2024-08-01,21,1,1,0.0052620005,0.99473804,1
GMX,lstm,2024-09-01,22,1,1,0.0057759536,0.994224,1
GMX,lstm,2024-10-01,23,1,1,0.0061070137,0.993893,1
GMX,lstm,2024-11-01,24,1,1,0.00566234,0.9943376,1
GMX,lstm,2024-12-01,25,1,1,0.0061584734,0.9938415,1
GMX,lstm,2025-01-01,26,1,1,0.0054952414,0.99450475,1
GMX,lstm,2025-02-01,27,1,1,0.0051750317,0.994825,1
GMX,lstm,2025-03-01,28,0,1,0.0052154576,0.99478453,0
GSP,logistic_regression,2022-11-01,0,0,1,0.0167452622,0.9832547378,0
GSP,logistic_regression,2022-12-01,1,0,1,0.0495509196,0.9504490804,0
GSP,logistic_regression,2023-01-01,2,0,0,0.5797278676,0.4202721324,1
GSP,logistic_regression,2023-02-01,3,0,1,0.2805442227,0.7194557773,0
GSP,logistic_regression,2023-03-01,4,0,1,0.3444195645,0.6555804355,0
GSP,logistic_regression,2023-04-01,5,0,1,0.2236682696,0.7763317304,0
GSP,logistic_regression,2023-05-01,6,0,1,0.1423362403,0.8576637597,0
GSP,logistic_regression,2023-06-01,7,0,1,0.0660777598,0.9339222402,0
GSP,logistic_regression,2023-07-01,8,0,1,0.1897585615,0.8102414385,0
GSP,logistic_regression,2023-08-01,9,0,1,0.1138672636,0.8861327364,0
GSP,logistic_regression,2023-09-01,10,0,1,0.2117467616,0.7882532384,0
GSP,logistic_regression,2023-10-01,11,0,1,0.0890441343,0.9109558657,0
GSP,logistic_regression,2023-11-01,12,0,0,0.9522904599,0.0477095401,1
GSP,logistic_regression,2023-12-01,13,0,0,0.9579300137,0.0420699863,1
GSP,logistic_regression,2024-01-01,14,0,0,0.982768971,0.017231029,1
GSP,logistic_regression,2024-02-01,15,0,1,0.1789137535,0.8210862465,0
GSP,logistic_regression,2024-03-01,16,0,1,0.0066469713,0.9933530287,0
GSP,logistic_regression,2024-04-01,17,0,1,0.0025641695,0.9974358305,0
GSP,logistic_regression,2024-05-01,18,0,1,0.0082969437,0.9917030563,0
GSP,logistic_regression,2024-06-01,19,0,1,0.0871730497,0.9128269503,0
GSP,logistic_regression,2024-07-01,20,0,0,0.6514424174,0.3485575826,1
GSP,logistic_regression,2024-08-01,21,0,1,0.2652820273,0.7347179727,0
GSP,logistic_regression,2024-09-01,22,0,1,0.2474167145,0.7525832855,0
GSP,logistic_regression,2024-10-01,23,0,1,0.1817054795,0.8182945205,0
GSP,logistic_regression,2024-11-01,24,0,1,0.0335476265,0.9664523735,0
GSP,logistic_regression,2024-12-01,25,0,1,0.00368534,0.99631466,0
GSP,logistic_regression,2025-01-01,26,0,1,0.0204291655,0.9795708345,0
GSP,logistic_regression,2025-02-01,27,0,1,0.3932085451,0.6067914549,0
GSP,logistic_regression,2025-03-01,28,0,1,0.1682906186,0.8317093814,0
GTA,svm,2022-11-01,0,1,1,0.0,1.0,1
GTA,svm,2022-12-01,1,1,1,0.0,1.0,1
GTA,svm,2023-01-01,2,1,1,0.0,1.0,1
GTA,svm,2023-02-01,3,1,1,0.0,1.0,1
GTA,svm,2023-03-01,4,1,1,0.0,1.0,1
GTA,svm,2023-04-01,5,1,1,0.0,1.0,1
GTA,svm,2023-05-01,6,1,1,0.0,1.0,1
GTA,svm,2023-06-01,7,1,1,0.0,1.0,1
GTA,svm,2023-07-01,8,1,1,0.0,1.0,1
GTA,svm,2023-08-01,9,1,1,0.0,1.0,1
GTA,svm,2023-09-01,10,1,1,0.0,1.0,1
GTA,svm,2023-10-01,11,1,1,0.0,1.0,1
GTA,svm,2023-11-01,12,1,1,0.0,1.0,1
GTA,svm,2023-12-01,13,1,1,0.0,1.0,1
GTA,svm,2024-01-01,14,1,1,0.0,1.0,1
GTA,svm,2024-02-01,15,1,1,0.0,1.0,1
GTA,svm,2024-03-01,16,1,1,2e-10,0.9999999998,1
GTA,svm,2024-04-01,17,1,1,0.0,1.0,1
GTA,svm,2024-05-01,18,1,1,0.0,1.0,1
GTA,svm,2024-06-01,19,1,1,0.0,1.0,1
GTA,svm,2024-07-01,20,1,1,0.0,1.0,1
GTA,svm,2024-08-01,21,1,1,0.0,1.0,1
GTA,svm,2024-09-01,22,1,1,0.0,1.0,1
GTA,svm,2024-10-01,23,1,1,0.0,1.0,1
GTA,svm,2024-11-01,24,1,1,1e-10,0.9999999999,1
GTA,svm,2024-12-01,25,1,1,8e-10,0.9999999992,1
GTA,svm,2025-01-01,26,1,1,1.6e-09,0.9999999984,1
GTA,svm,2025-02-01,27,1,1,3.6e-09,0.9999999964,1
GTA,svm,2025-03-01,28,0,1,8.7e-09,0.9999999913,0
GTT,lstm,2022-11-01,0,1,1,0.31199092,0.688009,1
GTT,lstm,2022-12-01,1,1,1,0.3798743,0.6201257,1
GTT,lstm,2023-01-01,2,1,1,0.3737343,0.62626565,1
GTT,lstm,2023-02-01,3,1,1,0.38545743,0.61454254,1
GTT,lstm,2023-03-01,4,1,1,0.3551052,0.6448948,1
GTT,lstm,2023-04-01,5,1,1,0.3660308,0.6339692,1
GTT,lstm,2023-05-01,6,1,1,0.3938644,0.6061356,1
GTT,lstm,2023-06-01,7,1,1,0.46468586,0.53531414,1
GTT,lstm,2023-07-01,8,1,1,0.44811535,0.55188465,1
GTT,lstm,2023-08-01,9,1,1,0.37934333,0.62065667,1
GTT,lstm,2023-09-01,10,1,1,0.3302169,0.66978306,1
GTT,lstm,2023-10-01,11,1,1,0.31841686,0.68158317,1
GTT,lstm,2023-11-01,12,1,1,0.32926044,0.6707396,1
GTT,lstm,2023-12-01,13,1,1,0.3350989,0.66490114,1
GTT,lstm,2024-01-01,14,1,1,0.37227175,0.6277282,1
GTT,lstm,2024-02-01,15,1,1,0.32947022,0.6705298,1
GTT,lstm,2024-03-01,16,1,1,0.2941946,0.7058054,1
GTT,lstm,2024-04-01,17,1,1,0.3580704,0.6419296,1
GTT,lstm,2024-05-01,18,1,1,0.39365956,0.60634047,1
GTT,lstm,2024-06-01,19,1,1,0.43203905,0.5679609,1
GTT,lstm,2024-07-01,20,1,1,0.45699108,0.5430089,1
GTT,lstm,2024-08-01,21,1,1,0.45434004,0.54566,1
GTT,lstm,2024-09-01,22,1,1,0.45263818,0.54736185,1
GTT,lstm,2024-10-01,23,1,1,0.4515762,0.54842377,1
GTT,lstm,2024-11-01,24,1,1,0.45095783,0.54904217,1
GTT,lstm,2024-12-01,25,1,1,0.45038006,0.5496199,1
GTT,lstm,2025-01-01,26,1,1,0.4498286,0.5501714,1
GTT,lstm,2025-02-01,27,1,1,0.44933525,0.5506647,1
GTT,lstm,2025-03-01,28,0,1,0.44890404,0.551096,0
H11,lstm,2022-11-01,0,1,1,0.4365663,0.56343377,1
H11,lstm,2022-12-01,1,1,1,0.43496603,0.56503403,1
H11,lstm,2023-01-01,2,1,1,0.43477508,0.5652249,1
H11,lstm,2023-02-01,3,1,1,0.43315026,0.56684977,1
H11,lstm,2023-03-01,4,1,1,0.43432513,0.56567484,1
