Ticker,Model,Month-Year,Index,Actual,Prediction,Prob_Class_0,Prob_Class_1,Correct
HCI,svm,2024-09-01,9,1,1,0.1014331737,0.8985668263,1
HCI,svm,2024-09-08,10,1,1,0.1014331737,0.8985668263,1
HCI,svm,2024-09-15,11,1,1,0.1014331737,0.8985668263,1
HCI,svm,2024-09-22,12,1,1,0.1014331737,0.8985668263,1
HCI,svm,2024-09-29,13,1,1,0.1014331737,0.8985668263,1
HCI,svm,2024-10-06,14,1,1,0.1014331737,0.8985668263,1
HCI,svm,2024-10-13,15,1,1,0.1014331737,0.8985668263,1
HCI,svm,2024-10-20,16,1,1,0.1014331737,0.8985668263,1
HCI,svm,2024-10-27,17,1,1,0.1014331737,0.8985668263,1
HCI,svm,2024-11-03,18,1,1,0.1014331737,0.8985668263,1
HCI,svm,2024-11-10,19,1,1,0.1014331737,0.8985668263,1
HCI,svm,2024-11-17,20,1,1,0.1014331737,0.8985668263,1
HCI,svm,2024-11-24,21,1,1,0.1014331737,0.8985668263,1
HCI,svm,2024-12-01,22,1,1,0.1014331737,0.8985668263,1
HCI,svm,2024-12-08,23,1,1,0.1014331737,0.8985668263,1
HCI,svm,2024-12-15,24,1,1,0.1014331737,0.8985668263,1
HCI,svm,2024-12-22,25,1,1,0.1014331737,0.8985668263,1
HCI,svm,2024-12-29,26,1,1,0.1014331737,0.8985668263,1
HCI,svm,2025-01-05,27,1,1,0.1014331737,0.8985668263,1
HCI,svm,2025-01-12,28,1,1,0.1014331737,0.8985668263,1
HCI,svm,2025-01-19,29,1,1,0.1014331737,0.8985668263,1
HCI,svm,2025-01-26,30,1,1,0.1014331737,0.8985668263,1
HCI,svm,2025-02-09,31,1,1,0.1014331737,0.8985668263,1
HCI,svm,2025-02-16,32,1,1,0.1014331737,0.8985668263,1
HCI,svm,2025-02-23,33,1,1,0.1014331737,0.8985668263,1
HCI,svm,2025-03-02,34,1,1,0.1014331737,0.8985668263,1
HCI,svm,2025-03-09,35,1,1,0.1014331737,0.8985668263,1
HCI,svm,2025-03-16,36,1,1,0.1014331737,0.8985668263,1
HCI,svm,2025-03-23,37,1,1,0.1014331737,0.8985668263,1
HCI,svm,2025-03-30,38,1,1,0.1014331737,0.8985668263,1
HCI,svm,2025-04-06,39,0,1,0.1014331737,0.8985668263,0
HCI,svm,2025-04-13,40,0,1,0.1014331737,0.8985668263,0
HCM,svm,2024-06-30,0,1,1,0.4754468562,0.5245531438,1
HCM,svm,2024-07-07,1,0,0,0.5798677614,0.4201322386,1
HCM,svm,2024-07-14,2,0,1,0.4801880852,0.5198119148,0
HCM,svm,2024-07-21,3,0,0,0.5437697243,0.4562302757,1
HCM,svm,2024-07-28,4,1,0,0.5206798498,0.4793201502,0
HCM,svm,2024-08-04,5,1,0,0.5,0.5,0
HCM,svm,2024-08-11,6,1,1,0.493034135,0.506965865,1
HCM,svm,2024-08-18,7,1,0,0.5,0.5,0
HCM,svm,2024-08-25,8,1,0,0.5068253534,0.4931746466,0
HCM,svm,2024-09-01,9,0,1,0.4887271828,0.5112728172,0
HCM,svm,2024-09-08,10,1,1,0.4849747407,0.5150252593,1
HCM,svm,2024-09-15,11,1,1,0.4726318964,0.5273681036,1
HCM,svm,2024-09-22,12,0,0,0.5084610744,0.4915389256,1
HCM,svm,2024-09-29,13,1,0,0.5105002992,0.4894997008,0
HCM,svm,2024-10-06,14,0,1,0.4744025454,0.5255974546,0
HCM,svm,2024-10-13,15,0,1,0.4835215085,0.5164784915,0
HCM,svm,2024-10-20,16,1,1,0.4856252855,0.5143747145,1
HCM,svm,2024-10-27,17,1,1,0.4899168733,0.5100831267,1
HCM,svm,2024-11-03,18,0,0,0.5200351384,0.4799648616,1
HCM,svm,2024-11-10,19,1,0,0.528596695,0.471403305,0
HCM,svm,2024-11-17,20,1,1,0.482127369,0.517872631,1
HCM,svm,2024-11-24,21,1,1,0.5,0.5,1
HCM,svm,2024-12-01,22,1,1,0.4385956253,0.5614043747,1
HCM,svm,2024-12-08,23,0,0,0.5292126226,0.4707873774,1
HCM,svm,2024-12-15,24,1,1,0.4929724754,0.5070275246,1
HCM,svm,2024-12-22,25,0,0,0.5563169947,0.4436830053,1
HCM,svm,2024-12-29,26,0,1,0.4941830252,0.5058169748,0
HCM,svm,2025-01-05,27,1,0,0.5117036288,0.4882963712,0
HCM,svm,2025-01-12,28,1,0,0.5142747101,0.4857252899,0
HCM,svm,2025-01-19,29,1,0,0.5253011849,0.4746988151,0
HCM,svm,2025-01-26,30,1,0,0.5060206042,0.4939793958,0
HCM,svm,2025-02-09,31,1,0,0.5,0.5,0
HCM,svm,2025-02-16,32,1,0,0.5,0.5,0
HCM,svm,2025-02-23,33,1,0,0.5,0.5,0
HCM,svm,2025-03-02,34,0,0,0.5,0.5,1
HCM,svm,2025-03-09,35,1,1,0.456355789,0.543644211,1
HCM,svm,2025-03-16,36,0,1,0.4889477174,0.5110522826,0
HCM,svm,2025-03-23,37,0,0,0.5302921339,0.4697078661,1
HCM,svm,2025-03-30,38,0,1,0.5,0.5,0
HCM,svm,2025-04-06,39,0,1,0.5,0.5,0
HCM,svm,2025-04-13,40,0,1,0.4808939258,0.5191060742,0
HCT,svm,2024-06-30,0,1,1,0.3345970406,0.6654029594,1
HCT,svm,2024-07-07,1,1,1,0.3353770072,0.6646229928,1
HCT,svm,2024-07-14,2,1,1,0.3360458951,0.6639541049,1
HCT,svm,2024-07-21,3,1,1,0.3361606859,0.6638393141,1
HCT,svm,2024-07-28,4,1,1,0.3358787366,0.6641212634,1
HCT,svm,2024-08-04,5,1,1,0.3361341127,0.6638658873,1
HCT,svm,2024-08-11,6,1,1,0.336370719,0.663629281,1
HCT,svm,2024-08-18,7,1,1,0.3364333006,0.6635666994,1
HCT,svm,2024-08-25,8,1,1,0.3365616805,0.6634383195,1
HCT,svm,2024-09-01,9,1,1,0.3364930021,0.6635069979,1
HCT,svm,2024-09-08,10,0,1,0.3363925049,0.6636074951,0
HCT,svm,2024-09-15,11,1,1,0.3364923865,0.6635076135,1
HCT,svm,2024-09-22,12,1,1,0.3364074088,0.6635925912,1
HCT,svm,2024-09-29,13,0,1,0.3363738084,0.6636261916,0
HCT,svm,2024-10-06,14,0,1,0.3363937125,0.6636062875,0
HCT,svm,2024-10-13,15,1,1,0.3364699865,0.6635300135,1
HCT,svm,2024-10-20,16,1,1,0.3366193421,0.6633806579,1
HCT,svm,2024-10-27,17,1,1,0.3364788018,0.6635211982,1
HCT,svm,2024-11-03,18,1,1,0.3364792725,0.6635207275,1
HCT,svm,2024-11-10,19,1,1,0.3364792739,0.6635207261,1
HCT,svm,2024-11-17,20,1,1,0.3364792925,0.6635207075,1
HCT,svm,2024-11-24,21,1,1,0.3364792946,0.6635207054,1
HCT,svm,2024-12-01,22,1,1,0.3364792981,0.6635207019,1
HCT,svm,2024-12-08,23,1,1,0.3364792965,0.6635207035,1
HCT,svm,2024-12-15,24,1,1,0.336479307,0.663520693,1
HCT,svm,2024-12-22,25,1,1,0.3364792997,0.6635207003,1
HCT,svm,2024-12-29,26,1,1,0.3364793056,0.6635206944,1
HCT,svm,2025-01-05,27,1,1,0.3364792916,0.6635207084,1
HCT,svm,2025-01-12,28,1,1,0.3364792851,0.6635207149,1
HCT,svm,2025-01-19,29,1,1,0.3364792954,0.6635207046,1
HCT,svm,2025-01-26,30,1,1,0.3364793035,0.6635206965,1
HCT,svm,2025-02-09,31,1,1,0.3364790642,0.6635209358,1
HCT,svm,2025-02-16,32,1,1,0.3364789207,0.6635210793,1
HCT,svm,2025-02-23,33,1,1,0.3364724644,0.6635275356,1
HCT,svm,2025-03-02,34,1,1,0.3366159844,0.6633840156,1
HCT,svm,2025-03-09,35,0,1,0.3354437225,0.6645562775,0
HCT,svm,2025-03-16,36,1,1,0.3345417995,0.6654582005,1
HCT,svm,2025-03-23,37,1,1,0.335366382,0.664633618,1
HCT,svm,2025-03-30,38,1,1,0.3351509875,0.6648490125,1
HCT,svm,2025-04-06,39,0,1,0.3345423866,0.6654576134,0
HCT,svm,2025-04-13,40,0,1,0.3356251907,0.6643748093,0
HDA,lstm,2024-06-30,0,0,1,0.47432896,0.52567106,0
HDA,lstm,2024-07-07,1,1,1,0.47773066,0.52226937,1
HDA,lstm,2024-07-14,2,0,1,0.46898946,0.5310105,0
HDA,lstm,2024-07-21,3,1,1,0.46837544,0.53162456,1
HDA,lstm,2024-07-28,4,0,1,0.46851593,0.53148407,0
HDA,lstm,2024-08-04,5,1,1,0.4699743,0.5300257,1
HDA,lstm,2024-08-11,6,0,1,0.467446,0.53255403,0
HDA,lstm,2024-08-18,7,1,1,0.47032502,0.52967495,1
HDA,lstm,2024-08-25,8,0,1,0.4660011,0.53399897,0
HDA,lstm,2024-09-01,9,1,1,0.46708798,0.53291196,1
HDA,lstm,2024-09-08,10,1,1,0.46703672,0.53296334,1
HDA,lstm,2024-09-15,11,0,1,0.4679874,0.53201264,0
HDA,lstm,2024-09-22,12,1,1,0.46925205,0.530748,1
HDA,lstm,2024-09-29,13,0,1,0.46809408,0.5319059,0
HDA,lstm,2024-10-06,14,1,1,0.47166923,0.5283308,1
HDA,lstm,2024-10-13,15,0,1,0.4694337,0.5305663,0
HDA,lstm,2024-10-20,16,1,1,0.47512102,0.5248789,1
HDA,lstm,2024-10-27,17,1,1,0.47339308,0.5266069,1
HDA,lstm,2024-11-03,18,1,1,0.47384152,0.52615845,1
HDA,lstm,2024-11-10,19,1,1,0.472852,0.52714807,1
HDA,lstm,2024-11-17,20,1,1,0.46866852,0.53133154,1
HDA,lstm,2024-11-24,21,1,1,0.47338754,0.52661246,1
HDA,lstm,2024-12-01,22,0,1,0.46653798,0.533462,0
HDA,lstm,2024-12-08,23,1,1,0.46743873,0.5325613,1
HDA,lstm,2024-12-15,24,0,1,0.46598694,0.5340131,0
HDA,lstm,2024-12-22,25,1,1,0.46604675,0.53395325,1
HDA,lstm,2024-12-29,26,1,1,0.46558207,0.5344179,1
HDA,lstm,2025-01-05,27,1,1,0.46314448,0.5368556,1
HDA,lstm,2025-01-12,28,1,1,0.46376848,0.53623146,1
HDA,lstm,2025-01-19,29,1,1,0.46492314,0.5350769,1
HDA,lstm,2025-01-26,30,0,1,0.4620188,0.5379812,0
HDA,lstm,2025-02-09,31,1,1,0.46182838,0.5381716,1
HDA,lstm,2025-02-16,32,1,1,0.46558502,0.534415,1
HDA,lstm,2025-02-23,33,0,1,0.48087114,0.51912886,0
HDA,lstm,2025-03-02,34,0,1,0.48949724,0.5105027,0
HDA,lstm,2025-03-09,35,0,1,0.49507168,0.5049283,0
HDA,lstm,2025-03-16,36,1,0,0.5015029,0.49849722,0
HDA,lstm,2025-03-23,37,0,1,0.49253017,0.5074699,0
HDA,lstm,2025-03-30,38,1,1,0.48785242,0.51214755,1
HDA,lstm,2025-04-06,39,0,1,0.48395234,0.51604766,0
HDA,lstm,2025-04-13,40,0,1,0.48963943,0.51036054,0
HDC,logistic_regression,2024-06-30,0,1,1,5.9641e-05,0.999940359,1
HDC,logistic_regression,2024-07-07,1,0,1,0.0001179303,0.9998820697,0
HDC,logistic_regression,2024-07-14,2,1,1,6.92656e-05,0.9999307344,1
HDC,logistic_regression,2024-07-21,3,0,1,0.0001517284,0.9998482716,0
HDC,logistic_regression,2024-07-28,4,0,1,0.0388422635,0.9611577365,0
HDC,logistic_regression,2024-08-04,5,1,1,0.0055128673,0.9944871327,1
HDC,logistic_regression,2024-08-11,6,1,1,3.14404e-05,0.9999685596,1
HDC,logistic_regression,2024-08-18,7,0,1,9.0127e-06,0.9999909873,0
HDC,logistic_regression,2024-08-25,8,0,1,4.5412e-06,0.9999954588,0
HDC,logistic_regression,2024-09-01,9,0,1,4.3217e-06,0.9999956783,0
HDC,logistic_regression,2024-09-08,10,1,1,7.52075e-05,0.9999247925,1
HDC,logistic_regression,2024-09-15,11,1,1,8.16093e-05,0.9999183907,1
HDC,logistic_regression,2024-09-22,12,0,1,1.05433e-05,0.9999894567,0
HDC,logistic_regression,2024-09-29,13,1,1,0.0002076562,0.9997923438,1
HDC,logistic_regression,2024-10-06,14,0,1,0.0095336219,0.9904663781,0
HDC,logistic_regression,2024-10-13,15,1,1,0.0099997668,0.9900002332,1
HDC,logistic_regression,2024-10-20,16,0,1,0.0499532547,0.9500467453,0
HDC,logistic_regression,2024-10-27,17,0,0,0.7430958566,0.2569041434,1
HDC,logistic_regression,2024-11-03,18,0,1,0.1125212982,0.8874787018,0
HDC,logistic_regression,2024-11-10,19,1,1,0.0235134533,0.9764865467,1
HDC,logistic_regression,2024-11-17,20,1,0,0.717500485,0.282499515,0
HDC,logistic_regression,2024-11-24,21,1,0,0.7332919888,0.2667080112,0
HDC,logistic_regression,2024-12-01,22,0,0,0.7617507583,0.2382492417,1
HDC,logistic_regression,2024-12-08,23,1,1,0.0670687211,0.9329312789,1
HDC,logistic_regression,2024-12-15,24,0,1,0.0349630256,0.9650369744,0
HDC,logistic_regression,2024-12-22,25,1,1,0.0126381418,0.9873618582,1
HDC,logistic_regression,2024-12-29,26,0,1,0.0048270258,0.9951729742,0
HDC,logistic_regression,2025-01-05,27,1,1,0.3453138424,0.6546861576,1
HDC,logistic_regression,2025-01-12,28,0,1,0.1752427124,0.8247572876,0
HDC,logistic_regression,2025-01-19,29,1,1,0.0001169924,0.9998830076,1
HDC,logistic_regression,2025-01-26,30,0,1,0.0005659643,0.9994340357,0
HDC,logistic_regression,2025-02-09,31,1,1,0.0002182741,0.9997817259,1
HDC,logistic_regression,2025-02-16,32,1,1,8.1189e-06,0.9999918811,1
HDC,logistic_regression,2025-02-23,33,1,1,0.0030873788,0.9969126212,1
HDC,logistic_regression,2025-03-02,34,0,1,0.0010008901,0.9989991099,0
HDC,logistic_regression,2025-03-09,35,1,1,0.0010149337,0.9989850663,1
HDC,logistic_regression,2025-03-16,36,1,1,0.0013203365,0.9986796635,1
HDC,logistic_regression,2025-03-23,37,0,1,0.0001244437,0.9998755563,0
HDC,logistic_regression,2025-03-30,38,0,1,0.0004548347,0.9995451653,0
HDC,logistic_regression,2025-04-06,39,0,1,0.001430622,0.998569378,0
HDC,logistic_regression,2025-04-13,40,0,1,0.0104427428,0.9895572572,0
HDG,logistic_regression,2024-06-30,0,1,1,0.0029498783,0.9970501217,1
HDG,logistic_regression,2024-07-07,1,0,1,5.773e-07,0.9999994227,0
HDG,logistic_regression,2024-07-14,2,0,1,3.59029e-05,0.9999640971,0
HDG,logistic_regression,2024-07-21,3,0,1,0.0020180867,0.9979819133,0
HDG,logistic_regression,2024-07-28,4,0,0,0.9608279176,0.0391720824,1
HDG,logistic_regression,2024-08-04,5,1,1,0.0013883442,0.9986116558,1
HDG,logistic_regression,2024-08-11,6,1,1,0.0089571416,0.9910428584,1
HDG,logistic_regression,2024-08-18,7,0,1,0.0008854033,0.9991145967,0
HDG,logistic_regression,2024-08-25,8,1,1,0.0079979715,0.9920020285,1
HDG,logistic_regression,2024-09-01,9,0,1,0.0791792221,0.9208207779,0
HDG,logistic_regression,2024-09-08,10,1,1,0.0237710528,0.9762289472,1
HDG,logistic_regression,2024-09-15,11,0,1,0.2004964298,0.7995035702,0
HDG,logistic_regression,2024-09-22,12,0,1,0.006067513,0.993932487,0
HDG,logistic_regression,2024-09-29,13,1,1,0.2594106103,0.7405893897,1
HDG,logistic_regression,2024-10-06,14,0,1,0.0182016865,0.9817983135,0
HDG,logistic_regression,2024-10-13,15,0,1,0.062879434,0.937120566,0
HDG,logistic_regression,2024-10-20,16,1,1,0.0048954137,0.9951045863,1
HDG,logistic_regression,2024-10-27,17,1,1,0.0303406668,0.9696593332,1
HDG,logistic_regression,2024-11-03,18,0,1,0.0509671757,0.9490328243,0
HDG,logistic_regression,2024-11-10,19,1,1,0.0484287856,0.9515712144,1
HDG,logistic_regression,2024-11-17,20,1,1,0.0552656033,0.9447343967,1
HDG,logistic_regression,2024-11-24,21,1,1,0.0025650357,0.9974349643,1
HDG,logistic_regression,2024-12-01,22,1,1,0.0266006477,0.9733993523,1
HDG,logistic_regression,2024-12-08,23,0,1,0.005171995,0.994828005,0
HDG,logistic_regression,2024-12-15,24,0,1,0.1929025379,0.8070974621,0
HDG,logistic_regression,2024-12-22,25,0,1,0.327546022,0.672453978,0
HDG,logistic_regression,2024-12-29,26,0,1,0.0362664269,0.9637335731,0
HDG,logistic_regression,2025-01-05,27,1,1,0.467515825,0.532484175,1
HDG,logistic_regression,2025-01-12,28,0,1,0.0022118234,0.9977881766,0
HDG,logistic_regression,2025-01-19,29,1,1,0.1830767724,0.8169232276,1
HDG,logistic_regression,2025-01-26,30,1,1,0.0010150377,0.9989849623,1
HDG,logistic_regression,2025-02-09,31,1,1,0.0663263956,0.9336736044,1
HDG,logistic_regression,2025-02-16,32,1,1,0.0164034497,0.9835965503,1
HDG,logistic_regression,2025-02-23,33,0,1,0.0120300432,0.9879699568,0
HDG,logistic_regression,2025-03-02,34,1,1,0.3016028958,0.6983971042,1
HDG,logistic_regression,2025-03-09,35,0,1,0.2892690935,0.7107309065,0
HDG,logistic_regression,2025-03-16,36,0,0,0.7509131439,0.2490868561,1
HDG,logistic_regression,2025-03-23,37,0,0,0.565432783,0.434567217,1
HDG,logistic_regression,2025-03-30,38,0,1,0.4279871699,0.5720128301,0
HDG,logistic_regression,2025-04-06,39,0,1,0.0972418647,0.9027581353,0
HDG,logistic_regression,2025-04-13,40,0,1,0.0555052667,0.9444947333,0
HDM,svm,2024-06-30,0,1,1,0.4074884728,0.5925115272,1
HDM,svm,2024-07-07,1,1,1,0.4074884728,0.5925115272,1
HDM,svm,2024-07-14,2,0,1,0.4074884728,0.5925115272,0
HDM,svm,2024-07-21,3,1,1,0.4074884728,0.5925115272,1
HDM,svm,2024-07-28,4,1,1,0.4074884728,0.5925115272,1
HDM,svm,2024-08-04,5,1,1,0.4074884728,0.5925115272,1
HDM,svm,2024-08-11,6,1,1,0.4074884728,0.5925115272,1
HDM,svm,2024-08-18,7,0,1,0.4074884728,0.5925115272,0
HDM,svm,2024-08-25,8,1,1,0.4074884728,0.5925115272,1
HDM,svm,2024-09-01,9,1,1,0.4074884728,0.5925115272,1
HDM,svm,2024-09-08,10,1,1,0.4074884728,0.5925115272,1
HDM,svm,2024-09-15,11,1,1,0.4074884728,0.5925115272,1
HDM,svm,2024-09-22,12,0,1,0.4074884728,0.5925115272,0
HDM,svm,2024-09-29,13,0,1,0.4074884728,0.5925115272,0
HDM,svm,2024-10-06,14,0,1,0.4074884728,0.5925115272,0
HDM,svm,2024-10-13,15,1,1,0.4074884728,0.5925115272,1
HDM,svm,2024-10-20,16,1,1,0.4074884728,0.5925115272,1
HDM,svm,2024-10-27,17,1,1,0.4074884728,0.5925115272,1
HDM,svm,2024-11-03,18,0,1,0.4074884728,0.5925115272,0
HDM,svm,2024-11-10,19,1,1,0.4074884728,0.5925115272,1
HDM,svm,2024-11-17,20,0,1,0.4074884728,0.5925115272,0
HDM,svm,2024-11-24,21,0,1,0.4074884728,0.5925115272,0
HDM,svm,2024-12-01,22,1,1,0.4074884728,0.5925115272,1
HDM,svm,2024-12-08,23,0,1,0.4074884728,0.5925115272,0
HDM,svm,2024-12-15,24,1,1,0.4074884728,0.5925115272,1
HDM,svm,2024-12-22,25,1,1,0.4074884728,0.5925115272,1
HDM,svm,2024-12-29,26,1,1,0.4074884728,0.5925115272,1
HDM,svm,2025-01-05,27,0,1,0.4074884728,0.5925115272,0
HDM,svm,2025-01-12,28,1,1,0.4074884728,0.5925115272,1
HDM,svm,2025-01-19,29,1,1,0.4074884728,0.5925115272,1
HDM,svm,2025-01-26,30,1,1,0.4074884728,0.5925115272,1
HDM,svm,2025-02-09,31,1,1,0.4074884728,0.5925115272,1
HDM,svm,2025-02-16,32,0,1,0.4074884728,0.5925115272,0
HDM,svm,2025-02-23,33,1,1,0.4074884728,0.5925115272,1
HDM,svm,2025-03-02,34,0,1,0.4074884728,0.5925115272,0
HDM,svm,2025-03-09,35,0,1,0.4074884728,0.5925115272,0
HDM,svm,2025-03-16,36,0,1,0.4074884728,0.5925115272,0
HDM,svm,2025-03-23,37,0,1,0.4074884728,0.5925115272,0
HDM,svm,2025-03-30,38,1,1,0.4074884728,0.5925115272,1
HDM,svm,2025-04-06,39,0,1,0.4074884728,0.5925115272,0
HDM,svm,2025-04-13,40,0,1,0.4074884728,0.5925115272,0
HDO,svm,2024-06-30,0,1,1,0.3435533122,0.6564466878,1
HDO,svm,2024-07-07,1,1,1,0.3480703104,0.6519296896,1
HDO,svm,2024-07-14,2,1,1,0.3413242576,0.6586757424,1
HDO,svm,2024-07-21,3,1,1,0.3447565971,0.6552434029,1
HDO,svm,2024-07-28,4,1,1,0.3323767629,0.6676232371,1
HDO,svm,2024-08-04,5,1,1,0.3366934075,0.6633065925,1
HDO,svm,2024-08-11,6,1,1,0.3279271722,0.6720728278,1
HDO,svm,2024-08-18,7,1,1,0.3337213059,0.6662786941,1
HDO,svm,2024-08-25,8,1,1,0.3255259064,0.6744740936,1
HDO,svm,2024-09-01,9,1,1,0.3298274659,0.6701725341,1
HDO,svm,2024-09-08,10,1,1,0.3348746763,0.6651253237,1
HDO,svm,2024-09-15,11,1,1,0.3362702972,0.6637297028,1
HDO,svm,2024-09-22,12,1,1,0.3306948188,0.6693051812,1
HDO,svm,2024-09-29,13,1,1,0.328957899,0.671042101,1
HDO,svm,2024-10-06,14,1,1,0.3300898114,0.6699101886,1
HDO,svm,2024-10-13,15,1,1,0.3319220457,0.6680779543,1
HDO,svm,2024-10-20,16,1,1,0.3272089662,0.6727910338,1
HDO,svm,2024-10-27,17,1,1,0.3293969455,0.6706030545,1
HDO,svm,2024-11-03,18,1,1,0.3330698172,0.6669301828,1
HDO,svm,2024-11-10,19,1,1,0.329776943,0.670223057,1
HDO,svm,2024-11-17,20,1,1,0.3272937569,0.6727062431,1
HDO,svm,2024-11-24,21,1,1,0.3355402337,0.6644597663,1
HDO,svm,2024-12-01,22,1,1,0.3273430727,0.6726569273,1
HDO,svm,2024-12-08,23,1,1,0.3242829048,0.6757170952,1
HDO,svm,2024-12-15,24,1,1,0.3302160289,0.6697839711,1
HDO,svm,2024-12-22,25,1,1,0.3355710276,0.6644289724,1
HDO,svm,2024-12-29,26,1,1,0.325359574,0.674640426,1
HDO,svm,2025-01-05,27,1,1,0.3269643153,0.6730356847,1
HDO,svm,2025-01-12,28,1,1,0.3312248188,0.6687751812,1
HDO,svm,2025-01-19,29,1,1,0.3293398551,0.6706601449,1
HDO,svm,2025-01-26,30,1,1,0.3235828931,0.6764171069,1
HDO,svm,2025-02-09,31,1,1,0.3273498695,0.6726501305,1
HDO,svm,2025-02-16,32,1,1,0.3302707271,0.6697292729,1
HDO,svm,2025-02-23,33,1,1,0.3287024526,0.6712975474,1
HDO,svm,2025-03-02,34,1,1,0.3238494909,0.6761505091,1
HDO,svm,2025-03-09,35,1,1,0.3290339627,0.6709660373,1
HDO,svm,2025-03-16,36,1,1,0.3241097592,0.6758902408,1
HDO,svm,2025-03-23,37,1,1,0.3244414576,0.6755585424,1
HDO,svm,2025-03-30,38,1,1,0.3258004675,0.6741995325,1
HDO,svm,2025-04-06,39,0,1,0.3273368534,0.6726631466,0
HDO,svm,2025-04-13,40,0,1,0.34598002,0.65401998,0
HEV,svm,2024-06-30,0,1,1,0.4306096264,0.5693903736,1
HEV,svm,2024-07-07,1,1,1,0.4306096264,0.5693903736,1
HEV,svm,2024-07-14,2,1,1,0.4306096264,0.5693903736,1
HEV,svm,2024-07-21,3,1,1,0.4306096264,0.5693903736,1
HEV,svm,2024-07-28,4,1,1,0.4306096264,0.5693903736,1
HEV,svm,2024-08-04,5,1,1,0.4306096264,0.5693903736,1
HEV,svm,2024-08-11,6,1,1,0.4306096264,0.5693903736,1
HEV,svm,2024-08-18,7,1,1,0.4306096264,0.5693903736,1
HEV,svm,2024-08-25,8,1,1,0.4306096264,0.5693903736,1
HEV,svm,2024-09-01,9,1,1,0.4306096264,0.5693903736,1
HEV,svm,2024-09-08,10,1,1,0.4306096264,0.5693903736,1
HEV,svm,2024-09-15,11,1,1,0.4306096264,0.5693903736,1
HEV,svm,2024-09-22,12,1,1,0.4306096264,0.5693903736,1
HEV,svm,2024-09-29,13,1,1,0.4306096264,0.5693903736,1
HEV,svm,2024-10-06,14,1,1,0.4306096264,0.5693903736,1
HEV,svm,2024-10-13,15,1,1,0.4306096264,0.5693903736,1
HEV,svm,2024-10-20,16,0,1,0.4306096264,0.5693903736,0
HEV,svm,2024-10-27,17,1,1,0.4306096264,0.5693903736,1
HEV,svm,2024-11-03,18,1,1,0.4306096264,0.5693903736,1
HEV,svm,2024-11-10,19,1,1,0.4306096264,0.5693903736,1
HEV,svm,2024-11-17,20,1,1,0.4306096264,0.5693903736,1
HEV,svm,2024-11-24,21,1,1,0.4306096264,0.5693903736,1
HEV,svm,2024-12-01,22,1,1,0.4306096264,0.5693903736,1
HEV,svm,2024-12-08,23,1,1,0.4306096264,0.5693903736,1
HEV,svm,2024-12-15,24,1,1,0.4306096264,0.5693903736,1
HEV,svm,2024-12-22,25,1,1,0.4306096264,0.5693903736,1
HEV,svm,2024-12-29,26,1,1,0.4306096264,0.5693903736,1
HEV,svm,2025-01-05,27,1,1,0.4306096264,0.5693903736,1
HEV,svm,2025-01-12,28,1,1,0.4306096264,0.5693903736,1
HEV,svm,2025-01-19,29,1,1,0.4306096264,0.5693903736,1
HEV,svm,2025-01-26,30,1,1,0.4306096264,0.5693903736,1
HEV,svm,2025-02-09,31,1,1,0.4306096264,0.5693903736,1
HEV,svm,2025-02-16,32,1,1,0.4306096264,0.5693903736,1
HEV,svm,2025-02-23,33,1,1,0.4306096264,0.5693903736,1
HEV,svm,2025-03-02,34,1,1,0.4306096264,0.5693903736,1
HEV,svm,2025-03-09,35,1,1,0.4306096264,0.5693903736,1
HEV,svm,2025-03-16,36,1,1,0.4306096264,0.5693903736,1
HEV,svm,2025-03-23,37,1,1,0.4306096264,0.5693903736,1
HEV,svm,2025-03-30,38,1,1,0.4306096264,0.5693903736,1
HEV,svm,2025-04-06,39,0,1,0.4306096264,0.5693903736,0
HEV,svm,2025-04-13,40,0,1,0.4306096264,0.5693903736,0
HFC,svm,2024-06-30,0,1,1,0.0435533324,0.9564466676,1
HFC,svm,2024-07-07,1,1,1,0.1753949368,0.8246050632,1
HFC,svm,2024-07-14,2,1,1,0.0489832557,0.9510167443,1
HFC,svm,2024-07-21,3,0,1,0.2886522,0.7113478,0
HFC,svm,2024-07-28,4,1,1,0.403543455,0.596456545,1
HFC,svm,2024-08-04,5,1,1,0.338739292,0.661260708,1
HFC,svm,2024-08-11,6,0,1,0.4431875751,0.5568124249,0
HFC,svm,2024-08-18,7,1,0,0.9382797817,0.0617202183,0
HFC,svm,2024-08-25,8,1,0,0.8668175349,0.1331824651,0
HFC,svm,2024-09-01,9,1,1,0.4676061214,0.5323938786,1
HFC,svm,2024-09-08,10,1,1,0.2072404155,0.7927595845,1
HFC,svm,2024-09-15,11,0,1,0.4726447013,0.5273552987,0
HFC,svm,2024-09-22,12,1,1,0.0728266635,0.9271733365,1
HFC,svm,2024-09-29,13,1,1,0.0504187914,0.9495812086,1
HFC,svm,2024-10-06,14,1,1,0.1602939441,0.8397060559,1
HFC,svm,2024-10-13,15,1,0,0.4899403724,0.5100596276,0
HFC,svm,2024-10-20,16,1,1,0.0667364815,0.9332635185,1
HFC,svm,2024-10-27,17,0,1,0.0535023193,0.9464976807,0
HFC,svm,2024-11-03,18,0,1,0.4571956899,0.5428043101,0
HFC,svm,2024-11-10,19,1,1,0.3382220205,0.6617779795,1
HFC,svm,2024-11-17,20,1,1,0.3043178117,0.6956821883,1
HFC,svm,2024-11-24,21,0,1,0.2601649643,0.7398350357,0
